Episode,Score,Best,Total reward,End position
504,17.7446240852,21.3216459145,1490.54842315,"[ -3.75918606e-02  -1.77307770e+01   8.10486956e+01   8.69934634e-02
   1.16964444e-03   0.00000000e+00]"
505,17.8029015874,21.3216459145,1495.44373334,"[ -1.94253303e-02  -4.30743546e+00   8.25345046e+01   5.99590037e+00
   4.37401578e-04   0.00000000e+00]"
506,16.816949511,21.3216459145,1412.62375893,"[  3.69233782e-03  -5.51380311e+01   5.06223381e+01   4.81050011e+00
   6.28309193e+00   0.00000000e+00]"
507,17.6762142059,21.3216459145,1484.80199329,"[  1.15709981e-02  -2.76847512e+01   7.53368245e+01   5.35917658e+00
   6.28254806e+00   0.00000000e+00]"
508,17.6975645561,21.3216459145,1486.59542271,"[  2.48672952e-03  -2.53181096e+01   7.66483609e+01   5.74124867e+00
   6.28304246e+00   0.00000000e+00]"
509,17.745578682,21.3216459145,1490.62860929,"[  1.10966081e-02   1.79553209e+01   8.01801216e+01   4.95296058e-01
   6.28308674e+00   0.00000000e+00]"
510,17.7831215863,21.3216459145,1493.78221325,"[ -1.95053353e-02   8.71816895e+00   8.26098677e+01   5.88367103e+00
   2.69160944e-04   0.00000000e+00]"
511,17.6566739893,21.3216459145,1483.1606151,"[ -1.23010588e-02  -2.93839581e+01   7.23626813e+01   4.75503685e+00
   2.63992677e-04   0.00000000e+00]"
512,17.7993015862,21.3216459145,1495.14133324,"[ -1.32270199e-02  -8.83726229e-01   8.30860973e+01   5.24218618e-01
   5.43368386e-04   0.00000000e+00]"
513,17.6884416925,21.3216459145,1485.82910217,"[  9.00595850e-03  -2.62290484e+01   7.60703501e+01   5.04075059e+00
   3.63746666e-05   0.00000000e+00]"
514,17.7461424673,21.3216459145,1490.67596726,"[  5.58067272e-03   3.49424137e+01   7.63938349e+01   2.15363760e+00
   1.49734435e-04   0.00000000e+00]"
515,17.7464591104,21.3216459145,1490.70256527,"[ -1.85194415e-02  -2.09025835e+01   7.76100934e+01   5.01870420e+00
   8.06692266e-04   0.00000000e+00]"
516,17.4787357795,21.3216459145,1468.21380548,"[ -8.45849351e-03   3.90158427e+01   6.95349597e+01   9.86809009e-01
   3.10960269e-04   0.00000000e+00]"
517,17.2781376629,21.3216459145,1451.36356368,"[  3.15622160e-02  -4.60271469e+01   6.17301746e+01   4.87977532e+00
   6.28209604e+00   0.00000000e+00]"
518,17.6768092645,21.3216459145,1484.85197822,"[  2.27900355e-02   3.09274154e+01   7.35326235e+01   1.52770620e+00
   6.28218840e+00   0.00000000e+00]"
519,17.3721784742,21.3216459145,1459.26299183,"[  2.55555952e-02  -4.34809564e+01   6.64540891e+01   5.34125858e+00
   6.28226555e+00   0.00000000e+00]"
520,17.7236328067,21.3216459145,1488.78515576,"[ -1.53990330e-03  -2.15371807e+01   7.86728645e+01   5.77836802e+00
   3.68697300e-05   0.00000000e+00]"
521,17.7759159791,21.3216459145,1493.17694224,"[ -8.89932558e-04   1.21701335e+01   8.16898430e+01   2.76214119e-01
   1.78157593e-04   0.00000000e+00]"
522,17.7940819303,21.3216459145,1494.70288214,"[ -7.53247693e-03   3.13768635e+00   8.27502213e+01   3.69945382e-02
   3.86839486e-04   0.00000000e+00]"
523,17.6107268926,21.3216459145,1479.30105898,"[ -8.55370417e-03   3.14931437e+01   7.42937229e+01   9.85358001e-01
   1.05256688e-04   0.00000000e+00]"
524,17.8031892637,21.3216459145,1495.46789815,"[ -3.84557274e-03   5.76607026e-01   8.29556654e+01   2.34728305e-01
   1.46845097e-04   0.00000000e+00]"
525,17.5526793974,21.3216459145,1474.42506938,"[ -3.77205498e-03   3.60450247e+01   7.02346288e+01   1.26258346e+00
   2.25201778e-04   0.00000000e+00]"
526,17.7540332654,21.3216459145,1491.33879429,"[  5.09300472e-02  -1.53980277e+01   8.12299581e+01   6.08845958e+00
   6.28157217e+00   0.00000000e+00]"
527,17.5075011383,21.3216459145,1470.63009561,"[ -4.30778158e-02   3.60612683e+01   7.49543612e+01   1.88799664e-01
   1.13254104e-03   0.00000000e+00]"
528,17.6234794698,21.3216459145,1480.37227547,"[ -7.56117403e-03   3.27767595e+01   7.23140546e+01   1.40239082e+00
   4.66138893e-04   0.00000000e+00]"
529,17.7972199143,21.3216459145,1494.9664728,"[  3.25148509e-03  -3.93130006e-01   8.27976833e+01   2.01607790e-01
   6.28283846e+00   0.00000000e+00]"
530,17.6224022957,21.3216459145,1480.28179284,"[  4.86970269e-02   3.40742754e+01   7.19508401e+01   1.45269121e+00
   6.28227212e+00   0.00000000e+00]"
531,17.6136573051,21.3216459145,1479.54721363,"[  1.13788544e-02   3.14961325e+01   7.49213318e+01   4.84787762e-01
   6.28267123e+00   0.00000000e+00]"
532,17.3292487832,21.3216459145,1455.65689779,"[  8.07515432e-03  -4.42197893e+01   6.29794928e+01   5.07510609e+00
   6.28276377e+00   0.00000000e+00]"
533,17.3653336349,21.3216459145,1458.68802533,"[ -2.82579404e-03   4.35789643e+01   6.49208371e+01   1.54594882e+00
   6.28284232e+00   0.00000000e+00]"
534,17.7888019201,21.3216459145,1494.25936129,"[ -1.16177913e-02  -8.20454244e+00   8.23136182e+01   5.85131629e+00
   2.58488458e-04   0.00000000e+00]"
535,17.767847922,21.3216459145,1492.49922545,"[ -2.30712060e-02   1.60753092e+01   8.03750085e+01   9.99395277e-01
   6.71241979e-04   0.00000000e+00]"
536,17.7708049386,21.3216459145,1492.74761484,"[  1.73512009e-02  -1.55116308e+01   8.00940731e+01   5.48830015e+00
   6.28290609e+00   0.00000000e+00]"
537,17.7588841095,21.3216459145,1491.7462652,"[  1.20280402e-02   1.72598394e+01   7.97874653e+01   6.49406499e-01
   6.28253346e+00   0.00000000e+00]"
538,17.7789638662,21.3216459145,1493.43296476,"[  5.74955947e-03   9.31306658e+00   8.25912390e+01   6.22751949e+00
   6.28286777e+00   0.00000000e+00]"
539,17.7604968228,21.3216459145,1491.88173311,"[ -2.38774332e-02   1.53836876e+01   8.06556420e+01   4.22559415e-01
   7.08404896e-04   0.00000000e+00]"
540,17.7223111054,21.3216459145,1488.67413286,"[  9.78156036e-03   1.89410886e+01   8.10993072e+01   6.20832502e+00
   6.28294594e+00   0.00000000e+00]"
541,17.7987276344,21.3216459145,1495.09312129,"[  1.86103531e-02  -2.21898435e+00   8.28024537e+01   6.10962668e+00
   6.28288248e+00   0.00000000e+00]"
542,17.5818356083,21.3216459145,1476.8741911,"[  5.13989442e-03   3.42789851e+01   7.19224561e+01   1.09494265e+00
   6.28267805e+00   0.00000000e+00]"
543,17.7886827895,21.3216459145,1494.24935432,"[ -9.62133263e-03   5.52505934e+00   8.26555710e+01   1.70780505e-01
   4.75031170e-04   0.00000000e+00]"
544,17.5540112055,21.3216459145,1474.53694126,"[ -1.06787105e-02   3.51655365e+01   7.24500690e+01   7.78312213e-01
   2.87309461e-04   0.00000000e+00]"
545,17.7671295475,21.3216459145,1492.43888199,"[ -2.25191648e-02  -1.50985531e+01   7.98322990e+01   5.64445217e+00
   6.56566503e-04   0.00000000e+00]"
546,17.4052200729,21.3216459145,1462.03848613,"[  1.47065816e-03   4.21016777e+01   6.57764835e+01   1.32800437e+00
   6.28303074e+00   0.00000000e+00]"
547,17.7263646612,21.3216459145,1489.01463154,"[ -6.71329045e-03   2.08979534e+01   7.95952836e+01   1.70319699e-01
   6.28285484e+00   0.00000000e+00]"
548,17.7820884229,21.3216459145,1493.69542752,"[  8.37618273e-03   1.28701101e+01   8.15934365e+01   7.86006950e-02
   2.20238057e-04   0.00000000e+00]"
549,17.6960552228,21.3216459145,1486.46863871,"[  6.02809153e-03   2.54088603e+01   7.63802273e+01   1.08614182e+00
   6.28280668e+00   0.00000000e+00]"
550,17.2544140375,21.3216459145,1449.37077915,"[  2.90824513e-03   4.70787305e+01   6.12553502e+01   1.16872362e+00
   6.28313326e+00   0.00000000e+00]"
551,17.2472074838,21.3216459145,1448.76542864,"[ -9.12544052e-03   4.70169685e+01   6.13258207e+01   1.66850570e+00
   4.49702403e-04   0.00000000e+00]"
552,17.3972174516,21.3216459145,1461.36626593,"[  3.37054851e-02  -4.25227106e+01   6.38975572e+01   4.56841630e+00
   6.28202001e+00   0.00000000e+00]"
553,17.7889337319,21.3216459145,1494.27043348,"[ -1.64543487e-02   9.74776071e+00   8.21448688e+01   6.24597744e+00
   7.34823167e-04   0.00000000e+00]"
554,17.7803306521,21.3216459145,1493.54777478,"[ -9.11373357e-03  -1.05515547e+01   8.26758740e+01   3.47440475e-01
   9.93004900e-04   0.00000000e+00]"
555,17.6935409683,21.3216459145,1486.25744134,"[ -1.10047644e-02   2.51253033e+01   7.73961668e+01   5.37281211e-01
   5.16110719e-04   0.00000000e+00]"
556,17.7766572455,21.3216459145,1493.23920862,"[ -4.94139062e-03   1.24842014e+01   8.14673198e+01   4.86089199e-01
   4.38792115e-04   0.00000000e+00]"
557,17.7338997866,21.3216459145,1489.64758207,"[  1.14139051e-03  -2.00219733e+01   7.94765814e+01   5.67615981e+00
   1.62354271e-04   0.00000000e+00]"
558,16.8272176566,21.3216459145,1413.48628315,"[ -1.26981379e-03   5.59824308e+01   5.07989635e+01   2.14854059e+00
   2.51393510e-04   0.00000000e+00]"
559,17.7932112207,21.3216459145,1494.62974254,"[  5.21303123e-03  -8.46016732e+00   8.19319334e+01   5.58514775e+00
   2.33053501e-05   0.00000000e+00]"
560,17.7994438355,21.3216459145,1495.15328218,"[ -9.51927084e-04  -5.89792620e+00   8.22530107e+01   5.54943372e+00
   6.28317463e+00   0.00000000e+00]"
561,17.7789142789,21.3216459145,1493.42879942,"[  2.53191898e-02  -1.19228136e+01   8.14452556e+01   5.82816196e+00
   6.28260443e+00   0.00000000e+00]"
562,17.537004708,21.3216459145,1473.10839547,"[  1.62105376e-02   3.66899375e+01   7.11308232e+01   6.43903519e-01
   6.28284556e+00   0.00000000e+00]"
563,17.5168864826,21.3216459145,1471.41846453,"[ -1.80972681e-02   3.80781779e+01   6.89330167e+01   1.14583961e+00
   1.10463945e-03   0.00000000e+00]"
564,17.3815353235,21.3216459145,1460.04896717,"[  2.13176026e-02  -4.27306365e+01   6.62567592e+01   5.02935932e+00
   6.28221586e+00   0.00000000e+00]"
565,17.647842902,21.3216459145,1482.41880377,"[ -6.92462878e-03   2.87164068e+01   7.65715617e+01   3.52052432e-01
   8.71746409e-05   0.00000000e+00]"
566,17.720892287,21.3216459145,1488.55495211,"[  1.43432836e-02   2.15486044e+01   7.90279733e+01   7.84604007e-01
   6.28244662e+00   0.00000000e+00]"
567,17.367034091,21.3216459145,1458.83086365,"[  5.35845542e-03  -4.46820990e+01   6.85918138e+01   5.72656807e+00
   6.28309535e+00   0.00000000e+00]"
568,17.6649668922,21.3216459145,1483.85721895,"[ -2.48910832e-02   2.75705141e+01   7.65087374e+01   7.07246867e-01
   5.89567007e-04   0.00000000e+00]"
569,17.5935665065,21.3216459145,1477.85958655,"[ -6.58799250e-03   3.20438848e+01   7.55143489e+01   5.18757344e-01
   4.98529244e-04   0.00000000e+00]"
570,17.7974731821,21.3216459145,1494.9877473,"[  1.75475963e-02   6.06384766e+00   8.23367670e+01   6.32286486e-01
   6.28220216e+00   0.00000000e+00]"
571,17.774729332,21.3216459145,1493.07726389,"[  6.28893712e-03   1.36327801e+01   8.09256955e+01   6.35753267e-01
   3.88190051e-05   0.00000000e+00]"
572,17.7785911653,21.3216459145,1493.40165788,"[  1.14445320e-03   1.27657287e+01   8.14060249e+01   1.98810011e-01
   6.28313387e+00   0.00000000e+00]"
573,17.7937221619,21.3216459145,1494.6726616,"[  1.05017525e-02  -7.94000191e+00   8.37906132e+01   5.78599631e-01
   6.28283220e+00   0.00000000e+00]"
574,17.6476163642,21.3216459145,1482.39977459,"[  1.16724040e-02  -2.96549021e+01   7.54874754e+01   5.87016894e+00
   6.28286244e+00   0.00000000e+00]"
575,17.7745045828,21.3216459145,1493.05838495,"[ -3.67231961e-03  -1.29244460e+01   8.10903004e+01   5.50663806e+00
   5.78271958e-04   0.00000000e+00]"
576,16.146104543,21.3216459145,1356.27278161,"[ -2.96739053e-03   6.31220859e+01   3.99532702e+01   2.25257651e+00
   5.44412033e-04   0.00000000e+00]"
577,17.7569837046,21.3216459145,1491.58663119,"[  1.37336844e-02   1.56933208e+01   8.05588201e+01   5.86211051e-01
   6.28310671e+00   0.00000000e+00]"
578,17.7696859982,21.3216459145,1492.65362385,"[ -3.06299978e-02  -1.29937761e+01   8.17835326e+01   6.27674676e+00
   6.32383468e-04   0.00000000e+00]"
579,17.8009259041,21.3216459145,1495.27777595,"[ -2.03055191e-02  -3.08214939e+00   8.27170681e+01   5.99710275e+00
   7.76103489e-04   0.00000000e+00]"
580,17.5079526201,21.3216459145,1470.66802009,"[ -1.51148772e-02   3.70762602e+01   7.19338399e+01   1.25131823e+00
   1.03704177e-03   0.00000000e+00]"
581,17.623138153,21.3216459145,1480.34360485,"[  4.61905247e-02   3.05474085e+01   7.53758801e+01   7.07906091e-01
   6.28189780e+00   0.00000000e+00]"
582,17.6846075129,21.3216459145,1485.50703108,"[  4.62138806e-03  -2.71850562e+01   7.45041883e+01   5.14426703e+00
   6.28317782e+00   0.00000000e+00]"
583,17.4479681708,21.3216459145,1465.62932635,"[ -5.57268355e-03   4.24179248e+01   6.52793815e+01   1.87738034e+00
   9.65916227e-05   0.00000000e+00]"
584,17.7964051538,21.3216459145,1494.89803292,"[ -2.27778360e-02  -1.82613674e+00   8.27570179e+01   6.27538799e+00
   1.59246262e-04   0.00000000e+00]"
585,17.7131505749,21.3216459145,1487.90464829,"[  1.74074035e-02  -2.50047166e+01   7.56090883e+01   4.84948011e+00
   6.28268112e+00   0.00000000e+00]"
586,17.5754998795,21.3216459145,1476.34198988,"[  1.07802506e-02  -3.40619873e+01   7.27059359e+01   5.53836904e+00
   6.28296533e+00   0.00000000e+00]"
587,17.094983084,21.3216459145,1435.97857905,"[ -2.45702678e-03  -5.01423914e+01   5.59457862e+01   4.50321250e+00
   6.28316240e+00   0.00000000e+00]"
588,17.0943273356,21.3216459145,1435.92349619,"[ -1.37825327e-02  -5.04868116e+01   5.55763040e+01   4.48734174e+00
   2.81510365e-04   0.00000000e+00]"
589,17.7483276311,21.3216459145,1490.85952101,"[ -1.04277762e-02  -1.70113875e+01   8.08725619e+01   6.06753783e+00
   8.35256656e-05   0.00000000e+00]"
590,17.7588065644,21.3216459145,1491.73975141,"[  2.76756486e-02  -1.68038342e+01   8.02137051e+01   5.75171167e+00
   6.28231117e+00   0.00000000e+00]"
591,17.0289736151,21.3216459145,1430.43378367,"[ -1.41112760e-03   5.27370514e+01   5.84195951e+01   1.13921355e+00
   2.13145515e-04   0.00000000e+00]"
592,17.7480005794,21.3216459145,1490.83204867,"[  7.64577115e-03   1.81724182e+01   8.00084109e+01   1.88995658e-01
   6.28309768e+00   0.00000000e+00]"
593,17.7961158194,21.3216459145,1494.87372883,"[ -5.19304339e-03  -4.66621606e+00   8.28273623e+01   3.29217179e-02
   6.28314869e+00   0.00000000e+00]"
594,17.7895170698,21.3216459145,1494.31943386,"[  1.71004094e-02   6.58579541e+00   8.24305331e+01   3.16278881e-01
   6.28252705e+00   0.00000000e+00]"
595,17.6724092076,21.3216459145,1484.48237344,"[ -1.67644665e-02   2.62220811e+01   7.68676630e+01   7.72426936e-01
   8.15320219e-04   0.00000000e+00]"
596,17.5964390356,21.3216459145,1478.10087899,"[ -5.88442705e-05  -3.33501221e+01   7.70794974e+01   6.24083043e+00
   9.73090875e-05   0.00000000e+00]"
597,17.8000151021,21.3216459145,1495.20126857,"[  3.28247730e-02  -4.51084468e+00   8.27266584e+01   5.80051229e+00
   6.28225607e+00   0.00000000e+00]"
598,17.7627894179,21.3216459145,1492.0743111,"[ -1.15388143e-02   1.35161081e+01   8.19677670e+01   2.61605555e-01
   7.16918230e-04   0.00000000e+00]"
599,17.7715913802,21.3216459145,1492.81367594,"[ -6.55021831e-03   1.34826880e+01   8.15536929e+01   2.51608650e-01
   6.28314380e+00   0.00000000e+00]"
600,17.7383260089,21.3216459145,1490.01938475,"[ -8.02892897e-03   2.09171634e+01   7.84351208e+01   9.08508872e-01
   3.80933797e-04   0.00000000e+00]"
601,17.5624492898,21.3216459145,1475.24574034,"[  8.86419500e-03   3.55893176e+01   7.08137000e+01   1.50459622e+00
   6.28219801e+00   0.00000000e+00]"
602,17.7718164376,21.3216459145,1492.83258076,"[ -1.47930354e-02  -1.50464944e+01   7.92079714e+01   5.03439173e+00
   6.28293204e+00   0.00000000e+00]"
603,17.8096517211,21.3216459145,1496.01074457,"[ -9.12398707e-03   3.40207712e-01   8.34131594e+01   3.95335078e-01
   4.58878381e-04   0.00000000e+00]"
604,17.7080137627,21.3216459145,1487.47315607,"[  5.27105880e-03   2.35299804e+01   7.79664780e+01   6.64329517e-01
   1.07985664e-04   0.00000000e+00]"
605,17.6385671634,21.3216459145,1481.63964172,"[  3.54382494e-04  -2.99440473e+01   7.54376265e+01   5.68337494e+00
   6.28287521e+00   0.00000000e+00]"
606,17.7838220755,21.3216459145,1493.84105434,"[ -1.81499765e-02  -8.42389148e+00   8.35327751e+01   5.58991272e-01
   2.17940069e-04   0.00000000e+00]"
607,17.7006941861,21.3216459145,1486.85831163,"[ -1.81289418e-02   2.18541829e+01   8.01676830e+01   3.76504869e-02
   5.27610707e-04   0.00000000e+00]"
608,17.6796785357,21.3216459145,1485.092997,"[ -1.09433181e-02   2.92633037e+01   7.44674004e+01   1.49669552e+00
   4.59772362e-04   0.00000000e+00]"
609,17.5374014752,21.3216459145,1473.14172392,"[  6.04651073e-03  -3.66544896e+01   7.25708521e+01   5.73802483e+00
   1.57514413e-04   0.00000000e+00]"
610,17.6546313432,21.3216459145,1482.98903283,"[ -2.51333141e-02   2.88596411e+01   7.53132451e+01   6.61685233e-01
   4.55479648e-04   0.00000000e+00]"
611,17.8003234283,21.3216459145,1495.22716798,"[ -7.10999593e-03  -3.61026595e+00   8.31648815e+01   3.49312051e-01
   3.17074865e-04   0.00000000e+00]"
612,17.6803217051,21.3216459145,1485.14702323,"[  2.47357050e-03   2.41789136e+01   7.95223226e+01   2.05516625e-01
   2.90828154e-04   0.00000000e+00]"
613,17.7272146625,21.3216459145,1489.08603165,"[ -2.05941984e-02   2.13781497e+01   7.86075950e+01   6.77326427e-01
   8.59579023e-04   0.00000000e+00]"
614,17.781637731,21.3216459145,1493.65756941,"[  3.36771653e-03   1.01308694e+01   8.20620945e+01   2.93751801e-01
   6.28316924e+00   0.00000000e+00]"
615,17.4786643663,21.3216459145,1468.20780677,"[  1.59950486e-02  -3.89983838e+01   6.87039558e+01   5.04053858e+00
   6.28272100e+00   0.00000000e+00]"
616,17.7993320334,21.3216459145,1495.14389081,"[ -3.08969573e-02  -1.42217767e+00   8.28256567e+01   6.23863721e+00
   7.69392787e-04   0.00000000e+00]"
617,17.7839172467,21.3216459145,1493.84904872,"[  3.43261747e-03  -1.30888504e+01   8.06961614e+01   5.79123131e+00
   6.28303949e+00   0.00000000e+00]"
618,17.7631088353,21.3216459145,1492.10114216,"[  1.09788939e-02   1.79781223e+01   7.95898963e+01   5.58857506e-01
   6.28259400e+00   0.00000000e+00]"
619,17.6455138626,21.3216459145,1482.22316445,"[ -8.70215461e-03   3.00783872e+01   7.46098097e+01   7.72512185e-01
   1.57060402e-04   0.00000000e+00]"
620,17.7570186287,21.3216459145,1491.58956481,"[ -1.93756417e-02  -1.52353892e+01   8.19340662e+01   1.50912331e-01
   2.35317297e-04   0.00000000e+00]"
621,17.6281633032,21.3216459145,1480.76571747,"[ -1.20228398e-03   2.97504265e+01   7.63507249e+01   2.63313898e-01
   1.05881283e-04   0.00000000e+00]"
622,17.7617825466,21.3216459145,1491.98973391,"[ -3.13054615e-03   1.58380578e+01   8.05110277e+01   3.40945123e-01
   3.97264380e-04   0.00000000e+00]"
623,17.4923899676,21.3216459145,1469.36075728,"[ -9.59453446e-03   3.82737778e+01   6.98391000e+01   9.90241422e-01
   1.80876181e-04   0.00000000e+00]"
624,17.6305690786,21.3216459145,1480.9678026,"[  2.43362823e-03   2.99911396e+01   7.57996190e+01   7.01419372e-01
   6.28309501e+00   0.00000000e+00]"
625,17.8206738755,21.3216459145,1496.93660554,"[ -1.82410492e-02  -3.01266046e+00   8.52552679e+01   9.56397888e-01
   8.19848940e-04   0.00000000e+00]"
626,17.6946543427,21.3216459145,1486.35096478,"[  6.57445088e-03   2.63183431e+01   7.62966249e+01   9.53608335e-01
   6.28234931e+00   0.00000000e+00]"
627,17.7852004102,21.3216459145,1493.95683446,"[  6.91168403e-03  -9.25916004e+00   8.25250580e+01   1.41767589e-01
   6.28289500e+00   0.00000000e+00]"
628,17.8027802941,21.3216459145,1495.4335447,"[ -1.02941293e-02  -2.65955674e+00   8.30576318e+01   3.66519118e-01
   5.82367162e-04   0.00000000e+00]"
629,17.5752542419,21.3216459145,1476.32135632,"[ -2.03250521e-02  -3.39386439e+01   7.33378437e+01   5.17006318e+00
   4.95018689e-04   0.00000000e+00]"
630,17.529797733,21.3216459145,1472.50300957,"[  4.33106050e-02   3.64289978e+01   7.09385280e+01   1.27460977e+00
   6.28290048e+00   0.00000000e+00]"
631,17.7749683619,21.3216459145,1493.0973424,"[  4.33908852e-03  -1.38601125e+01   8.11051298e+01   5.95086086e+00
   6.28277063e+00   0.00000000e+00]"
632,17.6687345902,21.3216459145,1484.17370557,"[  1.66526037e-02   2.57750913e+01   7.81360469e+01   3.75630769e-01
   6.28268580e+00   0.00000000e+00]"
633,17.7463417555,21.3216459145,1490.69270746,"[  2.24589664e-02   1.87418179e+01   7.93042754e+01   7.25889740e-01
   6.28249527e+00   0.00000000e+00]"
634,17.7980029623,21.3216459145,1495.03224883,"[ -1.10340715e-02  -5.82357990e+00   8.25016871e+01   5.99621746e+00
   6.81382980e-04   0.00000000e+00]"
635,17.7933609239,21.3216459145,1494.64231761,"[ -6.35096678e-03   1.20108205e+01   8.12402117e+01   7.45688805e-01
   5.11052327e-04   0.00000000e+00]"
636,17.7725738989,21.3216459145,1492.89620751,"[  1.06314197e-02   1.27348654e+01   8.14383229e+01   4.54120928e-01
   6.28253276e+00   0.00000000e+00]"
637,17.5898867746,21.3216459145,1477.55048906,"[ -4.00883335e-03   3.38302272e+01   7.21826873e+01   8.08256204e-01
   6.28309736e+00   0.00000000e+00]"
638,17.731476079,21.3216459145,1489.44399063,"[ -8.62605984e-03  -1.90993828e+01   7.99184776e+01   5.65065757e+00
   4.34343850e-04   0.00000000e+00]"
639,17.6591646525,21.3216459145,1483.36983081,"[  3.23868955e-02   2.72328946e+01   7.72317570e+01   6.43588417e-01
   6.28185017e+00   0.00000000e+00]"
640,17.7920296403,21.3216459145,1494.53048978,"[  7.76652932e-03   1.53405892e+00   8.28810867e+01   5.59062814e+00
   6.28283349e+00   0.00000000e+00]"
641,17.6751413959,21.3216459145,1484.71187726,"[ -7.63347600e-03   2.65444932e+01   7.68994524e+01   5.19562926e-01
   6.28311316e+00   0.00000000e+00]"
642,17.7524719598,21.3216459145,1491.20764462,"[  4.14980423e-02  -1.92254580e+01   7.76882095e+01   5.26816581e+00
   6.28215224e+00   0.00000000e+00]"
643,16.7280670138,21.3216459145,1405.15762916,"[ -1.34622031e-02  -6.49453376e+01   5.33247179e+01   5.92792798e+00
   5.11831331e-04   0.00000000e+00]"
644,17.7990181353,21.3216459145,1495.11752337,"[ -6.02727749e-04   5.72655092e-01   8.28386385e+01   2.09643599e-01
   6.28312094e+00   0.00000000e+00]"
645,17.4357682242,21.3216459145,1464.60453083,"[  6.06444055e-03   4.10392781e+01   6.66638874e+01   1.31446946e+00
   2.74155204e-04   0.00000000e+00]"
646,17.7420536573,21.3216459145,1490.33250721,"[ -1.61326092e-02   7.55392054e+00   8.27020006e+01   5.58485127e+00
   3.52502112e-04   0.00000000e+00]"
647,17.797249533,21.3216459145,1494.96896077,"[  9.22041686e-03   2.47363449e+00   8.28379162e+01   6.12715266e+00
   6.28314806e+00   0.00000000e+00]"
648,17.7677780862,21.3216459145,1492.49335924,"[  6.66217977e-03   1.70281561e+01   7.99793299e+01   9.68272871e-01
   6.28280552e+00   0.00000000e+00]"
649,17.7908843117,21.3216459145,1494.43428218,"[ -1.04075246e-02  -7.74184919e+00   8.20677894e+01   6.05632978e+00
   1.50126585e-04   0.00000000e+00]"
650,17.5989612226,21.3216459145,1478.3127427,"[  1.80338152e-02  -3.29018169e+01   7.42411122e+01   5.76585581e+00
   6.28238100e+00   0.00000000e+00]"
651,17.7647189444,21.3216459145,1492.23639133,"[ -1.24677763e-04  -1.43547523e+01   8.30907183e+01   2.06239026e-01
   2.21345860e-04   0.00000000e+00]"
652,17.787598457,21.3216459145,1494.15827038,"[ -9.64178296e-03  -7.89400253e+00   8.24173085e+01   6.22177027e+00
   3.03237885e-04   0.00000000e+00]"
653,17.7937738152,21.3216459145,1494.67700048,"[  9.92587877e-03   1.31987567e+00   8.28635463e+01   5.85577149e+00
   6.28292901e+00   0.00000000e+00]"
654,17.775425118,21.3216459145,1493.13570991,"[  5.03050722e-03   1.37614225e+01   8.10194471e+01   1.35240781e-01
   6.28279752e+00   0.00000000e+00]"
655,17.6388544416,21.3216459145,1481.6637731,"[ -1.54126935e-02  -3.10199851e+01   7.15914636e+01   4.79511400e+00
   8.37803962e-04   0.00000000e+00]"
656,17.7952039684,21.3216459145,1494.79713335,"[  8.94727169e-03   5.53952355e-01   8.28159451e+01   6.07864413e+00
   6.28305170e+00   0.00000000e+00]"
657,17.7807473668,21.3216459145,1493.58277881,"[  2.64466333e-02   1.21056461e+01   8.12869027e+01   8.42048718e-01
   6.28238782e+00   0.00000000e+00]"
658,17.6818578468,21.3216459145,1485.27605913,"[  1.19188622e-02  -2.68376775e+01   7.54839824e+01   5.19660767e+00
   6.28265769e+00   0.00000000e+00]"
659,17.7779467125,21.3216459145,1493.34752385,"[ -9.17021878e-03   1.18193149e+01   8.13586548e+01   6.76015639e-01
   7.31480841e-04   0.00000000e+00]"
660,17.7326800885,21.3216459145,1489.54512743,"[ -3.45282252e-03  -2.09417581e+01   7.91516234e+01   5.96261530e+00
   7.69011442e-05   0.00000000e+00]"
661,17.4754733321,21.3216459145,1467.93975989,"[  2.33308142e-02  -3.95396781e+01   6.61814324e+01   4.78441308e+00
   6.28280357e+00   0.00000000e+00]"
662,17.3284660237,21.3216459145,1455.59114599,"[  1.42205978e-03  -4.47906635e+01   6.19197727e+01   4.16401295e+00
   3.94753673e-05   0.00000000e+00]"
663,17.7337636736,21.3216459145,1489.63614858,"[  8.79426328e-04   1.48542351e+01   8.23269462e+01   6.01209722e+00
   4.67711219e-04   0.00000000e+00]"
664,17.7522008609,21.3216459145,1491.18487231,"[ -1.73516447e-03  -1.58315681e+01   8.13883383e+01   5.94173581e+00
   1.03274275e-04   0.00000000e+00]"
665,17.80140642,21.3216459145,1495.31813928,"[ -5.69255565e-03   1.49733156e-01   8.29016973e+01   6.27502784e+00
   2.70397205e-04   0.00000000e+00]"
666,16.9790812241,21.3216459145,1426.24282282,"[  4.53017185e-04  -5.31181220e+01   5.55466277e+01   4.99359817e+00
   3.13241675e-04   0.00000000e+00]"
667,17.7248099184,21.3216459145,1488.88403314,"[ -2.30953156e-02  -2.20719564e+01   7.81151483e+01   5.58471722e+00
   4.40549657e-04   0.00000000e+00]"
668,17.6580008217,21.3216459145,1483.27206903,"[  1.40705968e-02   2.88140010e+01   7.52054927e+01   1.04720532e+00
   6.28239014e+00   0.00000000e+00]"
669,17.1764163709,21.3216459145,1442.81897516,"[ -1.48759596e-02  -4.90025454e+01   5.94342351e+01   5.10595107e+00
   7.30098374e-04   0.00000000e+00]"
