time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.341483762225,8.16262781036,26.2549794739,6.09549421147,0.0133243459663,0.0,0.23293057757,-2.47925929479,4.49785409669,0.0111148425096,0.047378072501,0.0,394.62070283394326,394.6733208936656,393.0214242993164,395.17044937407707
2.520000000000002,0.355148285195,8.00962464762,26.5290038643,6.09632935062,0.0160225856932,0.0,0.222258413859,-2.6207106195,4.63561141961,0.0190079665782,0.0396611313703,0.0,474.6633423432876,474.07170638377914,474.12401999919547,474.73000518078067
2.580000000000002,0.368130363871,7.84832302415,26.8103185535,6.09757419247,0.0179212610398,0.0,0.210253012645,-2.75586501512,4.74099834758,0.0240167984817,0.00639059324258,0.0,467.32018328853434,464.71950081110253,465.71689289330396,466.1085176076369
2.640000000000002,0.380380084838,7.67912789062,27.0968606922,6.09858214248,0.0181122946019,0.0,0.19804997919,-2.88386058254,4.8100153402,-0.00433308375661,-0.00415711560641,0.0,456.13854265842053,455.2952621822694,457.1140387797111,454.8488884273771
2.700000000000002,0.391889070385,7.50217687713,27.387929277,6.09849467529,0.0174083435106,0.0,0.185633498651,-3.01452207951,4.89177368018,0.00374891577765,-0.0346117144668,0.0,462.08915597645233,459.6818246966607,460.1410874200304,460.78057448811415
2.760000000000002,0.402603484974,7.31660012492,27.6880096992,6.09876438053,0.0155406349529,0.0,0.171774457669,-3.1712234077,5.10975921083,0.00594725024083,-0.0249422886436,0.0,501.91241031444423,502.61355029505575,501.6629887707495,501.8225242967268
2.820000000000002,0.412639051611,7.12291207741,27.994181964,6.09995833847,0.0138168597085,0.0,0.162885276906,-3.2850704768,5.09595183644,0.0388051288482,-0.0376480757308,0.0,434.02888040881226,432.96071869496774,432.5279602740755,435.2869320847273
2.880000000000002,0.422151560533,6.92208725724,28.3012054795,6.10286676236,0.0112931695,0.0,0.154429894233,-3.40890904767,5.13791347914,0.0629483090864,-0.0527981944631,0.0,451.5367928959878,450.3117256527444,451.4483791143404,453.3939243308207
2.940000000000002,0.4312572589,6.71467077454,28.6063247495,6.10680885349,0.00804974163747,0.0,0.149324825162,-3.50491213544,5.0332223768,0.070704106082,-0.0567009059358,0.0,403.1133315096755,402.7581627083777,403.3282785565115,404.03194308941266
3.000000000000002,0.440089421803,6.50114362853,28.9073200617,6.11060497034,0.00458710669372,0.0,0.145369160864,-3.61248194505,5.00011203794,0.0411062384416,-0.0598095918384,0.0,427.25947384336547,426.99185238427873,427.5903559095423,425.0638103892393
3.0600000000000023,0.44874585956,6.28128629065,29.2057950169,6.11328666963,0.00122445736824,0.0,0.143460724608,-3.71605797535,4.94925610101,0.0510469795363,-0.0494163034533,0.0,420.1194111267561,421.01741575367606,419.9310994282819,420.79394397457844
3.1200000000000023,0.457339269577,6.05464886841,29.504628778,6.11592466375,6.28129448616,0.0,0.143285059679,-3.83832445635,5.01154408624,0.0234763343942,-0.057469829443,0.0,457.3763957320183,456.7327536637432,457.42903156440804,455.22877206507104
3.1800000000000024,0.465994003718,5.82015426697,29.8103965799,6.11686696973,6.27739913358,0.0,0.145614427631,-3.97800621285,5.17981133526,-0.00819715496977,-0.0871678488657,0.0,490.464799496331,488.250806673797,490.3250084419745,487.9658643649136
3.2400000000000024,0.474842874629,5.57832114129,30.1199676317,6.11619675046,6.27272994222,0.0,0.149755043272,-4.08329195985,5.13929027336,-0.0179013518317,-0.0637165363349,0.0,424.1745072412338,426.17869867965226,427.9592141814541,427.1323611435286
3.3000000000000025,0.483998461162,5.33037477057,30.4256587118,6.11509828571,6.26867047274,0.0,0.155732016928,-4.18185648966,5.05070202735,-0.0191331168945,-0.0770080019423,0.0,410.87161168568304,409.6873328541584,409.5483879825309,409.43882144942916
3.3600000000000025,0.493659889934,5.07556397843,30.7313646243,6.11339180542,6.26431135256,0.0,0.16676406512,-4.31200538533,5.13887964494,-0.0633292079543,-0.0651217504607,0.0,467.1727762205329,468.0949634879571,467.382243954253,463.9237573362801
3.4200000000000026,0.504059456918,4.81297235688,31.0417647844,6.10946801,6.26042810402,0.0,0.180264056997,-4.44145829569,5.20717078855,-0.069887669247,-0.0639311207919,0.0,461.7933481198743,461.884370241164,462.25192198966465,461.7317168134349
3.4800000000000026,0.515351511363,4.54247539632,31.3564340192,6.10520642365,6.25651872484,0.0,0.196511562061,-4.57554835733,5.28111651646,-0.0734058690447,-0.0677254685731,0.0,465.07096597352984,464.7706936638793,465.1342286762589,464.8549413377355
3.5400000000000027,0.527743620412,4.26351337566,31.6772217052,6.10108634425,6.25385916357,0.0,0.216876536573,-4.72361115911,5.41079016073,-0.0605697091039,-0.0180788279957,0.0,480.99590710617304,484.74020806887256,482.9023909596434,483.8666576690021
3.6000000000000028,0.541240898729,3.97657241825,32.0002502883,6.09737900093,6.25279591089,0.0,0.233122437697,-4.84154427916,5.35682764186,-0.0643453894457,-0.0170144654891,0.0,428.1751006435815,428.26572006383674,427.2473648441029,426.9223420449363
3.660000000000003,0.555737390792,3.68242128551,32.3202518366,6.09352647649,6.25165949829,0.0,0.250183528458,-4.96396730648,5.30983151793,-0.0639369635152,-0.0230999994404,0.0,430.2579724535108,429.74236008835084,429.984040695153,430.01548074733773
3.720000000000003,0.571376485396,3.38024138722,32.6404680223,6.08989043385,6.2499831463,0.0,0.271249802987,-5.10911872689,5.36341624402,-0.0546497348789,-0.0399942817523,0.0,462.9298479104128,461.5980763874819,462.12494469252874,462.8540956609913
